location_name year_id rei_name Prevalence Description
Timor-Leste 2000 "Severe anemia" 1723 Observed
Timor-Leste 2005 "Mild anemia" 44711 Observed
Timor-Leste 2005 "Moderate anemia" 27813 Observed
Timor-Leste 2005 "Severe anemia" 1317 Observed
Timor-Leste 2010 "Mild anemia" 49211 Observed
Timor-Leste 2010 "Moderate anemia" 24719 Observed
Timor-Leste 2010 "Severe anemia" 894 Observed
Timor-Leste 2015 "Mild anemia" 62529 Observed
Timor-Leste 2015 "Moderate anemia" 26803 Observed
Timor-Leste 2015 "Severe anemia" 772 Observed
Timor-Leste 2020 "Mild anemia" 76626 Observed
Timor-Leste 2020 "Moderate anemia" 30281 Observed
Timor-Leste 2020 "Severe anemia" 826 Observed
Timor-Leste 2021 "Mild anemia" 79621 Observed
Timor-Leste 2021 "Moderate anemia" 31106 Observed
Timor-Leste 2021 "Severe anemia" 849 Observed
Timor-Leste 2030 "Mild anemia" 106787.71351429433 Predicted_trend
Timor-Leste 2030 "Moderate anemia" 38640.613612767884 Predicted_trend
Timor-Leste 2030 "Severe anemia" 1061.762470462901 Predicted_trend
Timor-Leste 2030 "Mild anemia" 101880.20026886642 Predicted_stable
Timor-Leste 2030 "Moderate anemia" 39809.51326402069 Predicted_stable
Timor-Leste 2030 "Severe anemia" 1090.2976785958658 Predicted_stable
Togo 1990 "Mild anemia" 289574 Observed
Togo 1990 "Moderate anemia" 233270 Observed
Togo 1990 "Severe anemia" 15705 Observed
Togo 1995 "Mild anemia" 345086 Observed
Togo 1995 "Moderate anemia" 272264 Observed
Togo 1995 "Severe anemia" 17270 Observed
Togo 2000 "Mild anemia" 407503 Observed
Togo 2000 "Moderate anemia" 322023 Observed
Togo 2000 "Severe anemia" 19080 Observed
Togo 2005 "Mild anemia" 485253 Observed
Togo 2005 "Moderate anemia" 385335 Observed
Togo 2005 "Severe anemia" 20110 Observed
Togo 2010 "Mild anemia" 575448 Observed
Togo 2010 "Moderate anemia" 442975 Observed
Togo 2010 "Severe anemia" 17626 Observed
Togo 2015 "Mild anemia" 693090 Observed
Togo 2015 "Moderate anemia" 484912 Observed
Togo 2015 "Severe anemia" 14199 Observed
Togo 2020 "Mild anemia" 842588 Observed
Togo 2020 "Moderate anemia" 560203 Observed
Togo 2020 "Severe anemia" 16369 Observed
Togo 2021 "Mild anemia" 869164 Observed
Togo 2021 "Moderate anemia" 572529 Observed
Togo 2021 "Severe anemia" 17257 Observed
Togo 2030 "Mild anemia" 1138423.2090979638 Predicted_trend
Togo 2030 "Moderate anemia" 679506.8363839559 Predicted_trend
Togo 2030 "Severe anemia" 25378.671714810636 Predicted_trend
Togo 2030 "Mild anemia" 1068962.3629603535 Predicted_stable
Togo 2030 "Moderate anemia" 705177.477016767 Predicted_stable
Togo 2030 "Severe anemia" 21433.035511091828 Predicted_stable
Tokelau 1990 "Mild anemia" 95 Observed
Tokelau 1990 "Moderate anemia" 59 Observed
Tokelau 1990 "Severe anemia" 4 Observed
Tokelau 1995 "Mild anemia" 95 Observed
Tokelau 1995 "Moderate anemia" 57 Observed
Tokelau 1995 "Severe anemia" 3 Observed
Tokelau 2000 "Mild anemia" 95 Observed
Tokelau 2000 "Moderate anemia" 58 Observed
Tokelau 2000 "Severe anemia" 3 Observed
Tokelau 2005 "Mild anemia" 71 Observed
Tokelau 2005 "Moderate anemia" 42 Observed
Tokelau 2005 "Severe anemia" 2 Observed
Tokelau 2010 "Mild anemia" 70 Observed
Tokelau 2010 "Moderate anemia" 40 Observed
Tokelau 2010 "Severe anemia" 2 Observed
Tokelau 2015 "Mild anemia" 71 Observed
Tokelau 2015 "Moderate anemia" 41 Observed
Tokelau 2015 "Severe anemia" 2 Observed
Tokelau 2020 "Mild anemia" 78 Observed
Tokelau 2020 "Moderate anemia" 44 Observed
Tokelau 2020 "Severe anemia" 2 Observed
Tokelau 2021 "Mild anemia" 81 Observed
Tokelau 2021 "Moderate anemia" 46 Observed
Tokelau 2021 "Severe anemia" 3 Observed
Tokelau 2030 "Mild anemia" 109.00614310798912 Predicted_trend
Tokelau 2030 "Moderate anemia" 65.06359657029702 Predicted_trend
Tokelau 2030 "Severe anemia" 2.9585947043380476 Predicted_trend
Tokelau 2030 "Mild anemia" 114.11732093032249 Predicted_stable
Tokelau 2030 "Moderate anemia" 64.50108621796154 Predicted_stable
Tokelau 2030 "Severe anemia" 3.5444182366030814 Predicted_stable
Tonga 1990 "Mild anemia" 5459 Observed
Tonga 1990 "Moderate anemia" 3306 Observed
Tonga 1990 "Severe anemia" 209 Observed
Tonga 1995 "Mild anemia" 5595 Observed
Tonga 1995 "Moderate anemia" 3319 Observed
Tonga 1995 "Severe anemia" 202 Observed
Tonga 2000 "Mild anemia" 5543 Observed
Tonga 2000 "Moderate anemia" 3390 Observed
Tonga 2000 "Severe anemia" 218 Observed
Tonga 2005 "Mild anemia" 5656 Observed
Tonga 2005 "Moderate anemia" 3416 Observed
Tonga 2005 "Severe anemia" 212 Observed
Tonga 2010 "Mild anemia" 5721 Observed
Tonga 2010 "Moderate anemia" 3447 Observed
Tonga 2010 "Severe anemia" 211 Observed
Tonga 2015 "Mild anemia" 5605 Observed
Tonga 2015 "Moderate anemia" 3455 Observed
Tonga 2015 "Severe anemia" 219 Observed
Tonga 2020 "Mild anemia" 5493 Observed
Tonga 2020 "Moderate anemia" 3326 Observed
Tonga 2020 "Severe anemia" 207 Observed
Tonga 2021 "Mild anemia" 5466 Observed
Tonga 2021 "Moderate anemia" 3299 Observed
Tonga 2021 "Severe anemia" 204 Observed
Tonga 2030 "Mild anemia" 5217.155111327889 Predicted_trend
Tonga 2030 "Moderate anemia" 3060.8049868984253 Predicted_trend
Tonga 2030 "Severe anemia" 177.461822596298 Predicted_trend
Tonga 2030 "Mild anemia" 5392.339403731035 Predicted_stable
Tonga 2030 "Moderate anemia" 3263.8224997520524 Predicted_stable
Tonga 2030 "Severe anemia" 203.10127103563525 Predicted_stable
"Trinidad & Tobago" 1990 "Mild anemia" 68537 Observed
"Trinidad & Tobago" 1990 "Moderate anemia" 52774 Observed
"Trinidad & Tobago" 1990 "Severe anemia" 4625 Observed
"Trinidad & Tobago" 1995 "Mild anemia" 74498 Observed
"Trinidad & Tobago" 1995 "Moderate anemia" 55832 Observed
"Trinidad & Tobago" 1995 "Severe anemia" 4690 Observed
"Trinidad & Tobago" 2000 "Mild anemia" 81617 Observed
"Trinidad & Tobago" 2000 "Moderate anemia" 58215 Observed
"Trinidad & Tobago" 2000 "Severe anemia" 4584 Observed
"Trinidad & Tobago" 2005 "Mild anemia" 85202 Observed
"Trinidad & Tobago" 2005 "Moderate anemia" 54943 Observed
"Trinidad & Tobago" 2005 "Severe anemia" 3760 Observed
"Trinidad & Tobago" 2010 "Mild anemia" 83367 Observed
"Trinidad & Tobago" 2010 "Moderate anemia" 49512 Observed
"Trinidad & Tobago" 2010 "Severe anemia" 3005 Observed
"Trinidad & Tobago" 2015 "Mild anemia" 81396 Observed
"Trinidad & Tobago" 2015 "Moderate anemia" 44465 Observed
"Trinidad & Tobago" 2015 "Severe anemia" 2394 Observed
"Trinidad & Tobago" 2020 "Mild anemia" 78547 Observed
"Trinidad & Tobago" 2020 "Moderate anemia" 43594 Observed
"Trinidad & Tobago" 2020 "Severe anemia" 2390 Observed
"Trinidad & Tobago" 2021 "Mild anemia" 77990 Observed
"Trinidad & Tobago" 2021 "Moderate anemia" 43484 Observed
"Trinidad & Tobago" 2021 "Severe anemia" 2399 Observed
"Trinidad & Tobago" 2030 "Mild anemia" 73037.59129302745 Predicted_trend
"Trinidad & Tobago" 2030 "Moderate anemia" 42366.43642141534 Predicted_trend
"Trinidad & Tobago" 2030 "Severe anemia" 2461.916780639529 Predicted_trend
"Trinidad & Tobago" 2030 "Mild anemia" 75396.97212595565 Predicted_stable
"Trinidad & Tobago" 2030 "Moderate anemia" 42355.1935113167 Predicted_stable
"Trinidad & Tobago" 2030 "Severe anemia" 2359.2106079786154 Predicted_stable
Tunisia 1990 "Mild anemia" 346985 Observed
Tunisia 1990 "Moderate anemia" 266671 Observed
Tunisia 1990 "Severe anemia" 22467 Observed
Tunisia 1995 "Mild anemia" 380726 Observed
Tunisia 1995 "Moderate anemia" 296171 Observed
Tunisia 1995 "Severe anemia" 25082 Observed
Tunisia 2000 "Mild anemia" 421929 Observed
Tunisia 2000 "Moderate anemia" 320817 Observed
Tunisia 2000 "Severe anemia" 26984 Observed
Tunisia 2005 "Mild anemia" 458066 Observed
Tunisia 2005 "Moderate anemia" 340850 Observed
Tunisia 2005 "Severe anemia" 29289 Observed
Tunisia 2010 "Mild anemia" 476380 Observed
Tunisia 2010 "Moderate anemia" 343856 Observed
Tunisia 2010 "Severe anemia" 29742 Observed
Tunisia 2015 "Mild anemia" 471199 Observed
Tunisia 2015 "Moderate anemia" 340958 Observed
Tunisia 2015 "Severe anemia" 30593 Observed
Tunisia 2020 "Mild anemia" 460342 Observed
Tunisia 2020 "Moderate anemia" 333873 Observed
Tunisia 2020 "Severe anemia" 30410 Observed
Tunisia 2021 "Mild anemia" 459423 Observed
Tunisia 2021 "Moderate anemia" 333114 Observed
Tunisia 2021 "Severe anemia" 30390 Observed
Tunisia 2030 "Mild anemia" 452229.9113834789 Predicted_trend
Tunisia 2030 "Moderate anemia" 327005.88183239533 Predicted_trend
Tunisia 2030 "Severe anemia" 30281.524984992873 Predicted_trend
Tunisia 2030 "Mild anemia" 460615.24075367226 Predicted_stable
Tunisia 2030 "Moderate anemia" 345180.07831778255 Predicted_stable
Tunisia 2030 "Severe anemia" 32562.490706955305 Predicted_stable
Turkey 1990 "Mild anemia" 4072732 Observed
Turkey 1990 "Moderate anemia" 2219408 Observed
Turkey 1990 "Severe anemia" 104099 Observed
Turkey 1995 "Mild anemia" 4217341 Observed
Turkey 1995 "Moderate anemia" 2327576 Observed
Turkey 1995 "Severe anemia" 109496 Observed
Turkey 2000 "Mild anemia" 4262862 Observed
Turkey 2000 "Moderate anemia" 2342218 Observed
Turkey 2000 "Severe anemia" 107312 Observed
Turkey 2005 "Mild anemia" 4201239 Observed
Turkey 2005 "Moderate anemia" 2301121 Observed
Turkey 2005 "Severe anemia" 107719 Observed
Turkey 2010 "Mild anemia" 4183047 Observed
Turkey 2010 "Moderate anemia" 2191196 Observed
Turkey 2010 "Severe anemia" 105065 Observed
Turkey 2015 "Mild anemia" 4495094 Observed
Turkey 2015 "Moderate anemia" 2257689 Observed
Turkey 2015 "Severe anemia" 109734 Observed
Turkey 2020 "Mild anemia" 4551288 Observed
Turkey 2020 "Moderate anemia" 2264986 Observed
Turkey 2020 "Severe anemia" 114491 Observed
Turkey 2021 "Mild anemia" 4569999 Observed
Turkey 2021 "Moderate anemia" 2284045 Observed
Turkey 2021 "Severe anemia" 116871 Observed
Turkey 2030 "Mild anemia" 4759950.813186529 Predicted_trend
Turkey 2030 "Moderate anemia" 2475340.1378092133 Predicted_trend
Turkey 2030 "Severe anemia" 127757.78613181543 Predicted_trend
Turkey 2030 "Mild anemia" 4917667.029328161 Predicted_stable
Turkey 2030 "Moderate anemia" 2497541.900875293 Predicted_stable
Turkey 2030 "Severe anemia" 130216.51674191056 Predicted_stable
Turkmenistan 1990 "Mild anemia" 159404 Observed
Turkmenistan 1990 "Moderate anemia" 160921 Observed
Turkmenistan 1990 "Severe anemia" 21495 Observed
Turkmenistan 1995 "Mild anemia" 176388 Observed
Turkmenistan 1995 "Moderate anemia" 180287 Observed
Turkmenistan 1995 "Severe anemia" 24381 Observed
Turkmenistan 2000 "Mild anemia" 190888 Observed
Turkmenistan 2000 "Moderate anemia" 190575 Observed
Turkmenistan 2000 "Severe anemia" 25107 Observed
Turkmenistan 2005 "Mild anemia" 206554 Observed
Turkmenistan 2005 "Moderate anemia" 191278 Observed
Turkmenistan 2005 "Severe anemia" 22790 Observed
Turkmenistan 2010 "Mild anemia" 213637 Observed
Turkmenistan 2010 "Moderate anemia" 191646 Observed
Turkmenistan 2010 "Severe anemia" 22022 Observed
Turkmenistan 2015 "Mild anemia" 219230 Observed
Turkmenistan 2015 "Moderate anemia" 185381 Observed
Turkmenistan 2015 "Severe anemia" 19537 Observed
Turkmenistan 2020 "Mild anemia" 221696 Observed
Turkmenistan 2020 "Moderate anemia" 181833 Observed
Turkmenistan 2020 "Severe anemia" 18306 Observed
Turkmenistan 2021 "Mild anemia" 221588 Observed
Turkmenistan 2021 "Moderate anemia" 181907 Observed
Turkmenistan 2021 "Severe anemia" 18312 Observed
Turkmenistan 2030 "Mild anemia" 220263.4138203519 Predicted_trend
Turkmenistan 2030 "Moderate anemia" 183022.34733594224 Predicted_trend
Turkmenistan 2030 "Severe anemia" 18494.206723788837 Predicted_trend
Turkmenistan 2030 "Mild anemia" 226057.06734489824 Predicted_stable
Turkmenistan 2030 "Moderate anemia" 187032.6979362488 Predicted_stable
Turkmenistan 2030 "Severe anemia" 19021.37687333553 Predicted_stable
Tuvalu 1990 "Mild anemia" 713 Observed
Tuvalu 1990 "Moderate anemia" 470 Observed
Tuvalu 1990 "Severe anemia" 31 Observed
Tuvalu 1995 "Mild anemia" 688 Observed
Tuvalu 1995 "Moderate anemia" 440 Observed
Tuvalu 1995 "Severe anemia" 27 Observed
Tuvalu 2000 "Mild anemia" 650 Observed
Tuvalu 2000 "Moderate anemia" 416 Observed
Tuvalu 2000 "Severe anemia" 27 Observed
Tuvalu 2005 "Mild anemia" 646 Observed
Tuvalu 2005 "Moderate anemia" 403 Observed
Tuvalu 2005 "Severe anemia" 25 Observed
Tuvalu 2010 "Mild anemia" 659 Observed
Tuvalu 2010 "Moderate anemia" 402 Observed
Tuvalu 2010 "Severe anemia" 24 Observed
Tuvalu 2015 "Mild anemia" 688 Observed
Tuvalu 2015 "Moderate anemia" 424 Observed
Tuvalu 2015 "Severe anemia" 26 Observed
Tuvalu 2020 "Mild anemia" 729 Observed
Tuvalu 2020 "Moderate anemia" 437 Observed
Tuvalu 2020 "Severe anemia" 26 Observed
Tuvalu 2021 "Mild anemia" 737 Observed
Tuvalu 2021 "Moderate anemia" 440 Observed
Tuvalu 2021 "Severe anemia" 26 Observed
Tuvalu 2030 "Mild anemia" 808.4572154727819 Predicted_trend
Tuvalu 2030 "Moderate anemia" 467.98817303746125 Predicted_trend
Tuvalu 2030 "Severe anemia" 26.11997058493665 Predicted_trend
Tuvalu 2030 "Mild anemia" 835.75972784128885 Predicted_stable
Tuvalu 2030 "Moderate anemia" 493.25279049557645 Predicted_stable
Tuvalu 2030 "Severe anemia" 27.95430380633633 Predicted_stable
"U.S. Virgin Islands" 1990 "Mild anemia" 6155 Observed
"U.S. Virgin Islands" 1990 "Moderate anemia" 3498 Observed
"U.S. Virgin Islands" 1990 "Severe anemia" 204 Observed
"U.S. Virgin Islands" 1995 "Mild anemia" 6004 Observed
"U.S. Virgin Islands" 1995 "Moderate anemia" 3298 Observed
"U.S. Virgin Islands" 1995 "Severe anemia" 183 Observed
"U.S. Virgin Islands" 2000 "Mild anemia" 5906 Observed
"U.S. Virgin Islands" 2000 "Moderate anemia" 3154 Observed
"U.S. Virgin Islands" 2000 "Severe anemia" 167 Observed
"U.S. Virgin Islands" 2005 "Mild anemia" 5733 Observed
"U.S. Virgin Islands" 2005 "Moderate anemia" 2663 Observed
"U.S. Virgin Islands" 2005 "Severe anemia" 116 Observed
"U.S. Virgin Islands" 2010 "Mild anemia" 5367 Observed
"U.S. Virgin Islands" 2010 "Moderate anemia" 2385 Observed
"U.S. Virgin Islands" 2010 "Severe anemia" 99 Observed
"U.S. Virgin Islands" 2015 "Mild anemia" 5066 Observed
"U.S. Virgin Islands" 2015 "Moderate anemia" 2325 Observed
"U.S. Virgin Islands" 2015 "Severe anemia" 101 Observed
"U.S. Virgin Islands" 2020 "Mild anemia" 4742 Observed
"U.S. Virgin Islands" 2020 "Moderate anemia" 2166 Observed
"U.S. Virgin Islands" 2020 "Severe anemia" 94 Observed
"U.S. Virgin Islands" 2021 "Mild anemia" 4654 Observed
"U.S. Virgin Islands" 2021 "Moderate anemia" 2147 Observed
"U.S. Virgin Islands" 2021 "Severe anemia" 94 Observed
"U.S. Virgin Islands" 2030 "Mild anemia" 3844.845248109215 Predicted_trend
"U.S. Virgin Islands" 2030 "Moderate anemia" 1992.8686340584359 Predicted_trend
"U.S. Virgin Islands" 2030 "Severe anemia" 95.6698968527435 Predicted_trend
"U.S. Virgin Islands" 2030 "Mild anemia" 4129.468231897104 Predicted_stable
"U.S. Virgin Islands" 2030 "Moderate anemia" 1896.473788244801 Predicted_stable
"U.S. Virgin Islands" 2030 "Severe anemia" 82.22183112823404 Predicted_stable
UK 1990 "Mild anemia" 1129703 Observed
UK 1990 "Moderate anemia" 290507 Observed
UK 1990 "Severe anemia" 11777 Observed
UK 1995 "Mild anemia" 1024059 Observed
UK 1995 "Moderate anemia" 275779 Observed
UK 1995 "Severe anemia" 11197 Observed
UK 2000 "Mild anemia" 977658 Observed
UK 2000 "Moderate anemia" 267425 Observed
UK 2000 "Severe anemia" 10939 Observed
UK 2005 "Mild anemia" 981490 Observed
UK 2005 "Moderate anemia" 269925 Observed
UK 2005 "Severe anemia" 11411 Observed
UK 2010 "Mild anemia" 984337 Observed
UK 2010 "Moderate anemia" 269099 Observed
UK 2010 "Severe anemia" 11887 Observed
UK 2015 "Mild anemia" 980642 Observed
UK 2015 "Moderate anemia" 255932 Observed
UK 2015 "Severe anemia" 11391 Observed
UK 2020 "Mild anemia" 993007 Observed
UK 2020 "Moderate anemia" 248940 Observed
UK 2020 "Severe anemia" 11215 Observed
UK 2021 "Mild anemia" 996678 Observed
UK 2021 "Moderate anemia" 249004 Observed
UK 2021 "Severe anemia" 11293 Observed
UK 2030 "Mild anemia" 1029957.120833394 Predicted_trend
UK 2030 "Moderate anemia" 250403.9129870847 Predicted_trend
UK 2030 "Severe anemia" 12064.702714966688 Predicted_trend
UK 2030 "Mild anemia" 978081.6143899232 Predicted_stable
UK 2030 "Moderate anemia" 239628.39422784728 Predicted_stable
UK 2030 "Severe anemia" 10650.50740813943 Predicted_stable
US 1990 "Mild anemia" 6783643 Observed
US 1990 "Moderate anemia" 1620772 Observed
US 1990 "Severe anemia" 48636 Observed
US 1995 "Mild anemia" 6733947 Observed
US 1995 "Moderate anemia" 1641177 Observed
US 1995 "Severe anemia" 51823 Observed
US 2000 "Mild anemia" 5689185 Observed
US 2000 "Moderate anemia" 1797789 Observed
US 2000 "Severe anemia" 78845 Observed
US 2005 "Mild anemia" 5570106 Observed
US 2005 "Moderate anemia" 2057525 Observed
US 2005 "Severe anemia" 108271 Observed
US 2010 "Mild anemia" 6321117 Observed
US 2010 "Moderate anemia" 2287554 Observed
US 2010 "Severe anemia" 114277 Observed
US 2015 "Mild anemia" 6774412 Observed
US 2015 "Moderate anemia" 2345140 Observed
US 2015 "Severe anemia" 113729 Observed
US 2020 "Mild anemia" 6864972 Observed
US 2020 "Moderate anemia" 2316592 Observed
US 2020 "Severe anemia" 118302 Observed
US 2021 "Mild anemia" 6865710 Observed
US 2021 "Moderate anemia" 2321094 Observed
US 2021 "Severe anemia" 120616 Observed
US 2030 "Mild anemia" 6868676.580533673 Predicted_trend
US 2030 "Moderate anemia" 2372152.339279631 Predicted_trend
US 2030 "Severe anemia" 142382.7758721633 Predicted_trend
US 2030 "Mild anemia" 7314849.38153581 Predicted_stable
US 2030 "Moderate anemia" 2492063.6826336216 Predicted_stable
US 2030 "Severe anemia" 130755.97123027053 Predicted_stable
Uganda 1990 "Mild anemia" 867509 Observed
Uganda 1990 "Moderate anemia" 625873 Observed
Uganda 1990 "Severe anemia" 44553 Observed
Uganda 1995 "Mild anemia" 971911 Observed
Uganda 1995 "Moderate anemia" 749000 Observed
Uganda 1995 "Severe anemia" 53534 Observed
Uganda 2000 "Mild anemia" 1103127 Observed
Uganda 2000 "Moderate anemia" 910655 Observed
Uganda 2000 "Severe anemia" 65688 Observed
Uganda 2005 "Mild anemia" 1283354 Observed
Uganda 2005 "Moderate anemia" 1038186 Observed
Uganda 2005 "Severe anemia" 68529 Observed
Uganda 2010 "Mild anemia" 1438334 Observed
Uganda 2010 "Moderate anemia" 1034442 Observed
Uganda 2010 "Severe anemia" 59991 Observed
Uganda 2015 "Mild anemia" 1819920 Observed
Uganda 2015 "Moderate anemia" 1173006 Observed
Uganda 2015 "Severe anemia" 58152 Observed
Uganda 2020 "Mild anemia" 1950972 Observed
Uganda 2020 "Moderate anemia" 1064134 Observed
Uganda 2020 "Severe anemia" 51837 Observed
Uganda 2021 "Mild anemia" 2065308 Observed
Uganda 2021 "Moderate anemia" 1122560 Observed
Uganda 2021 "Severe anemia" 54405 Observed
Uganda 2030 "Mild anemia" 2482679.642292494 Predicted_trend
Uganda 2030 "Moderate anemia" 1124857.7227463732 Predicted_trend
Uganda 2030 "Severe anemia" 47660.158133616875 Predicted_trend
Uganda 2030 "Mild anemia" 2644734.8927999595 Predicted_stable
Uganda 2030 "Moderate anemia" 1445720.894485469 Predicted_stable
Uganda 2030 "Severe anemia" 70742.81987534043 Predicted_stable
Ukraine 1990 "Mild anemia" 1176908 Observed
Ukraine 1990 "Moderate anemia" 1131376 Observed
Ukraine 1990 "Severe anemia" 174656 Observed
Ukraine 1995 "Mild anemia" 1168986 Observed
Ukraine 1995 "Moderate anemia" 1154593 Observed
Ukraine 1995 "Severe anemia" 184301 Observed
Ukraine 2000 "Mild anemia" 1177993 Observed
Ukraine 2000 "Moderate anemia" 1180421 Observed
Ukraine 2000 "Severe anemia" 190868 Observed
Ukraine 2005 "Mild anemia" 1136173 Observed
Ukraine 2005 "Moderate anemia" 1099781 Observed
Ukraine 2005 "Severe anemia" 171538 Observed
Ukraine 2010 "Mild anemia" 1045644 Observed
Ukraine 2010 "Moderate anemia" 970667 Observed
Ukraine 2010 "Severe anemia" 146193 Observed
Ukraine 2015 "Mild anemia" 986816 Observed
Ukraine 2015 "Moderate anemia" 913301 Observed
Ukraine 2015 "Severe anemia" 137389 Observed
Ukraine 2020 "Mild anemia" 933116 Observed
Ukraine 2020 "Moderate anemia" 861593 Observed
Ukraine 2020 "Severe anemia" 130207 Observed
Ukraine 2021 "Mild anemia" 925653 Observed
Ukraine 2021 "Moderate anemia" 856027 Observed
